timestamp:integer,:START_ID,relation:TYPE,:END_ID,relationCode:int,relationName:string
2980276675,P001460843,family,P005219460,105,配偶
2980276676,P000362907,family,P005221391,108,兄妹
2980276677,P001399984,family,P005221721,103,父亲
2980276678,P000867454,family,P000446164,105,配偶
2980276679,P001553967,family,P002931520,209,姐夫
2980276680,P001402252,family,P005221476,108,兄妹
2980276681,P005190239,family,P000735514,213,舅甥
2980276682,P001429101,family,P001432360,103,父亲
2980276683,P001404939,family,P002932958,103,父亲
2980276684,P002931125,family,P002933059,106,兄弟
2980276685,P001439774,family,P005218793,220,亲属
2980276686,P001427783,family,P005218812,103,父亲
2980276687,P001487187,family,P002932642,210,妹夫
2980276688,P001446022,family,P005219084,105,配偶
2980276689,P000074416,family,P000416878,103,父亲
2980276690,P002932442,family,P002931527,220,亲属
2980276691,P001393579,family,P002932797,105,配偶
2980276692,P001443295,family,P005219199,105,配偶
2980276693,P005217817,family,P005219261,219,其他
2980276694,P001423425,family,P005221155,107,姐妹
2980276695,P002930424,family,P001432916,104,母亲
2980276696,P005218293,family,P001437986,104,母亲
2980276697,P001427783,family,P001446598,209,姐夫
2980276698,P001426721,family,P001518773,105,配偶
2980276699,P001410054,family,P005220036,105,配偶
2980276700,P000189242,family,P005220756,106,兄弟
2980276701,P001046495,family,P001426043,103,父亲
2980276702,P001499561,family,P001499563,105,配偶
2980276703,P001415591,family,P005219414,105,配偶
2980276704,P001394052,family,P005220726,108,兄妹
2980276705,P002930400,family,P001410353,106,兄弟
2980276706,P001434880,family,P001417100,106,兄弟
2980276707,P001171616,family,P001425415,216,女婿
2980276708,P001420526,family,P001442927,105,配偶
2980276709,P001426707,family,P002931703,103,父亲
2980276710,P002930578,family,P002931946,103,父亲
2980276711,P001405642,family,P002932702,103,父亲
2980276712,P001518263,family,P005220734,106,兄弟
2980276713,P005218227,family,P001401856,109,姐弟
2980276714,P001427126,family,P001442839,219,其他
2980276715,P001443191,family,P001443192,106,兄弟
2980276716,P001426998,family,P001445579,105,配偶
2980276717,P001547399,family,P001547397,210,妹夫
2980276718,P001406099,family,P002932395,219,其他
2980276719,P001400026,family,P001400028,105,配偶
2980276720,P001405264,family,P001417864,103,父亲
2980276721,P002930787,family,P001437196,104,母亲
2980276722,P001445590,family,P001445594,103,父亲
2980276723,P001490365,family,P001508870,104,母亲
2980276724,P002930912,family,P000187127,104,母亲
2980276725,P001442958,family,P001411106,103,父亲
2980276726,P002930813,family,P002931258,220,亲属
2980276727,P001395699,family,P005218510,105,配偶
2980276728,P001445798,family,P005221136,105,配偶
2980276729,P001425891,family,P001425892,106,兄弟
2980276730,P002930375,family,P002931432,107,姐妹
2980276731,P001576261,family,P005220044,209,姐夫
2980276732,P001472131,family,P005220162,211,叔侄
2980276733,P001407507,family,P005220363,108,兄妹
2980276734,P001428785,family,P005220992,109,姐弟
2980276735,P001426940,family,P002932019,105,配偶
2980276737,P001423886,family,P002932578,108,兄妹
2980276738,P001420912,family,P005218752,106,兄弟
2980276739,P001497370,family,P005219282,105,配偶
2980276740,P001452032,family,P005219687,103,父亲
2980276741,P001405004,family,P005220643,105,配偶
2980276742,P005218406,family,P005221723,103,父亲
2980276743,P001428087,family,P002932290,209,姐夫
2980276744,P001420296,family,P002932520,211,叔侄
2980276745,P001441994,family,P001441995,203,堂兄弟
2980276746,P001537936,family,P001519598,105,配偶
2980276747,P001419807,family,P005219061,109,姐弟
2980276748,P001421873,family,P005219604,106,兄弟
2980276749,P001399640,family,P001399641,109,姐弟
2980276750,P002930579,family,P002930582,107,姐妹
2980276751,P001452216,family,P002932005,209,姐夫
2980276752,P001420173,family,P002932480,103,父亲
2980276753,P001424548,family,P001434574,105,配偶
2980276754,P001425389,family,P002931155,103,父亲
2980276755,P001573768,family,P002931646,105,配偶
2980276756,P001537935,family,P002932236,105,配偶
2980276757,P001523362,family,P005218874,106,兄弟
2980276758,P001095421,family,P005219037,107,姐妹
2980276759,P001472131,family,P005220150,211,叔侄
2980276760,P001429556,family,P002930839,111,女儿
2980276761,P001426377,family,P005219493,110,儿子
2980276762,P001417329,family,P005220262,105,配偶
2980276763,P001392504,family,P005220608,105,配偶
2980276764,P001499097,family,P005220714,203,堂兄弟
2980276765,P001520909,family,P001576274,106,兄弟
2980276766,P001421917,family,P002930385,106,兄弟
2980276767,P002931035,family,P002930582,104,母亲
2980276768,P001427897,family,P001410503,106,兄弟
2980276769,P001432399,family,P001434969,105,配偶
2980276770,P001426733,family,P001442854,213,舅甥
2980276771,P001403085,family,P002930939,211,叔侄
2980276772,P001403459,family,P002932957,209,姐夫
2980276773,P001422380,family,P001405202,210,妹夫
2980276774,P001424967,family,P002932333,209,姐夫
2980276775,P001550217,family,P005218680,105,配偶
2980276776,P005218242,family,P001400593,104,母亲
2980276777,P001424895,family,P001424898,103,父亲
2980276778,P001446403,family,P002930334,106,兄弟
2980276779,P001490356,family,P002931750,105,配偶
2980276780,P001450199,family,P005219033,209,姐夫
2980276781,P001426733,family,P001442850,106,兄弟
2980276782,P001408955,family,P002932224,108,兄妹
2980276783,P001427081,family,P005219221,103,父亲
2980276784,P005218102,family,P001409991,104,母亲
2980276785,P001427051,family,P001551591,205,表兄妹
2980276786,P001480565,family,P002931298,106,兄弟
2980276787,P001395069,family,P005220530,108,兄妹
2980276788,P001410232,family,P001410233,105,配偶
2980276789,P001495239,family,P001580116,106,兄弟
2980276790,P001416915,family,P002932152,105,配偶
2980276791,P002930892,family,P002932602,103,父亲
2980276792,P001439392,family,P005220940,108,兄妹
2980276793,P001439866,family,P001439872,209,姐夫
2980276794,P001431703,family,P002930929,110,儿子
2980276795,P001427111,family,P002932200,106,兄弟
2980276796,P005218316,family,P005221144,103,父亲
2980276797,P005218167,family,P001406864,104,母亲
2980276798,P001084174,family,P001415550,103,父亲
2980276799,P005218127,family,P001477245,104,母亲
2980276800,P001451205,family,P001527672,104,母亲
2980276801,P001445726,family,P001556803,211,叔侄
2980276802,P002930741,family,P002932215,103,父亲
2980276803,P001420582,family,P002932620,106,兄弟
2980276804,P001427775,family,P002932640,213,舅甥
2980276805,P001427454,family,P002932685,109,姐弟
2980276806,P001408507,family,P005218935,105,配偶
2980276807,P001573034,family,P005219897,219,其他
2980276808,P005217936,family,P001411371,103,父亲
2980276809,P001439767,family,P001439769,103,父亲
2980276810,P001410959,family,P002931676,207,堂兄妹
2980276811,P001430926,family,P005220818,108,兄妹
2980276812,P001418464,family,P005221768,109,姐弟
2980276813,P001425963,family,P001425965,105,配偶
2980276814,P001445662,family,P001463863,103,父亲
2980276815,P005218105,family,P001513345,104,母亲
2980276816,P001465348,family,P002931114,110,儿子
2980276817,P001415104,family,P005221744,108,兄妹
2980276818,P002930599,family,P001400357,104,母亲
2980276819,P001424457,family,P001424455,105,配偶
2980276820,P001404947,family,P001426516,106,兄弟
2980276821,P001509520,family,P001578287,203,堂兄弟
2980276822,P001428620,family,P002932357,106,兄弟
2980276823,P001464649,family,P005221061,105,配偶
2980276824,P001467579,family,P005221254,105,配偶
2980276825,P001423765,family,P005221734,106,兄弟
2980276826,P001422378,family,P001405202,105,配偶
2980276827,P001405705,family,P001405706,105,配偶
2980276828,P001451387,family,P001470088,103,父亲
2980276829,P001422246,family,P002931480,105,配偶
2980276830,P001571717,family,P005219087,106,兄弟
2980276831,P001424663,family,P005220592,103,父亲
2980276832,P001448083,family,P002931710,103,父亲
2980276833,P005218183,family,P005190574,104,母亲
2980276834,P001455741,family,P005218988,216,女婿
2980276835,P001522217,family,P005219436,105,配偶
2980276836,P005218058,family,P005219925,103,父亲
2980276837,P001412396,family,P005220203,108,兄妹
2980276838,P001466601,family,P001428088,210,妹夫
2980276839,P001426723,family,P001499312,209,姐夫
2980276840,P005218277,family,P001568053,216,女婿
2980276841,P001444237,family,P005219004,105,配偶
2980276842,P001556192,family,P005219349,108,兄妹
2980276843,P001406864,family,P005221076,105,配偶
2980276844,P001425350,family,P001407975,220,亲属
2980276845,P001446283,family,P001501356,211,叔侄
2980276846,P002930317,family,P002931303,105,配偶
2980276847,P001450746,family,P002931386,106,兄弟
2980276848,P001427794,family,P002931781,106,兄弟
2980276849,P001518258,family,P002932559,105,配偶
2980276850,P001412801,family,P002932867,105,配偶
2980276851,P001498319,family,P005218466,103,父亲
2980276852,P001410843,family,P005221205,105,配偶
2980276853,P001450747,family,P005221412,109,姐弟
2980276854,P001436132,family,P005221726,106,兄弟
2980276855,P002930279,family,P001420934,106,兄弟
2980276856,P001401482,family,P002156588,106,兄弟
2980276857,P001412525,family,P002932711,106,兄弟
2980276858,P001506703,family,P005218645,106,兄弟
2980276859,P001498165,family,P005218774,201,表兄弟
2980276860,P001391497,family,P005218801,103,父亲
2980276861,P001547645,family,P002930590,109,姐弟
2980276862,P002930802,family,P002932402,211,叔侄
2980276863,P002158695,family,P005220270,108,兄妹
2980276864,P002932680,family,P002932687,106,兄弟
2980276865,P000698702,family,P005219096,105,配偶
2980276866,P001422305,family,P005219366,106,兄弟
2980276867,P005217994,family,P001426436,104,母亲
2980276868,P001407488,family,P001407487,106,兄弟
2980276869,P001427126,family,P002931618,219,其他
2980276870,P001407908,family,P005219198,105,配偶
2980276871,P005218399,family,P005219497,105,配偶
2980276872,P001395095,family,P005220595,103,父亲
2980276873,P001412106,family,P005220165,105,配偶
2980276874,P001408312,family,P005220699,105,配偶
2980276875,P001426151,family,P005220769,209,姐夫
2980276876,P001426946,family,P002931734,219,其他
2980276877,P001534435,family,P005220401,105,配偶
2980276878,P001413234,family,P005220470,105,配偶
2980276879,P001467793,family,P002931706,104,母亲
2980276880,P001398823,family,P005221489,103,父亲
2980276881,P001398779,family,P001416119,108,兄妹
2980276882,P005217834,family,P001422613,108,兄妹
2980276883,P001424740,family,P005219549,105,配偶
2980276884,P001513647,family,P001560697,106,兄弟
2980276885,P001558737,family,P002932143,105,配偶
2980276886,P001404153,family,P005218696,105,配偶
2980276887,P001419551,family,P001402291,106,兄弟
2980276888,P001402976,family,P002931250,209,姐夫
2980276889,P001452216,family,P005218673,220,亲属
2980276890,P001421681,family,P005219615,105,配偶
2980276891,P001517433,family,P005219997,105,配偶
2980276892,P001473651,family,P005221090,105,配偶
2980276893,P001469660,family,P005221204,103,父亲
2980276894,P001426724,family,P002931582,209,姐夫
2980276895,P002930497,family,P002932726,105,配偶
2980276896,P002930412,family,P002932810,105,配偶
2980276897,P001486457,family,P005219620,106,兄弟
2980276898,P001527513,family,P005218804,105,配偶
2980276899,P001417773,family,P005220634,211,叔侄
2980276900,P001414661,family,P001414660,103,父亲
2980276901,P001412978,family,P001430563,105,配偶
2980276902,P001406507,family,P001435626,105,配偶
2980276903,P005218207,family,P001495175,105,配偶
2980276904,P002930455,family,P002932807,105,配偶
2980276905,P001419141,family,P005221111,105,配偶
2980276906,P001480565,family,P002932153,210,妹夫
2980276907,P001545075,family,P002932812,105,配偶
2980276908,P000346484,family,P005220241,105,配偶
2980276909,P002930919,family,P001420577,104,母亲
2980276910,P001508535,family,P001489635,105,配偶
2980276911,P001448138,family,P005218563,105,配偶
2980276912,P001446278,family,P001449986,110,儿子
2980276913,P001425963,family,P001508971,104,母亲
2980276914,P001447434,family,P001548279,105,配偶
2980276915,P001424258,family,P002931773,213,舅甥
2980276916,P001428419,family,P002931786,108,兄妹
2980276917,P001411791,family,P005219508,107,姐妹
2980276918,P001421805,family,P001440382,105,配偶
2980276919,P001442940,family,P002931539,105,配偶
2980276920,P001405739,family,P005219730,108,兄妹
2980276921,P002930332,family,P001422633,214,弟媳
2980276922,P005218382,family,P001434294,105,配偶
2980276923,P005218035,family,P001437621,103,父亲
2980276924,P001446539,family,P002931246,209,姐夫
2980276925,P002931032,family,P002931490,105,配偶
2980276926,P001402295,family,P005218579,105,配偶
2980276927,P005218335,family,P001402649,104,母亲
2980276928,P002930274,family,P001431696,103,父亲
2980276929,P001407126,family,P001434967,111,女儿
2980276930,P002971138,family,P001441766,106,兄弟
2980276931,P002930597,family,P002931936,103,父亲
2980276932,P001467525,family,P005218851,211,叔侄
2980276933,P001577995,family,P005219551,220,亲属
2980276934,P001552781,family,P005220798,105,配偶
2980276935,P001421699,family,P001424402,105,配偶
2980276936,P001399919,family,P001518902,216,女婿
2980276937,P001411265,family,P005218769,105,配偶
2980276938,P001426116,family,P005220138,103,父亲
2980276939,P001499099,family,P001517791,103,父亲
2980276940,P002930560,family,P002931890,109,姐弟
2980276941,P002930984,family,P001416564,103,父亲
2980276942,P001421322,family,P001439518,106,兄弟
2980276943,P001428847,family,P002931215,106,兄弟
2980276944,P001427724,family,P002932052,105,配偶
2980276945,P001436140,family,P005218709,105,配偶
2980276946,P001416458,family,P005218886,106,兄弟
2980276947,P001394070,family,P005220547,106,兄弟
2980276948,P005218125,family,P001406033,109,姐弟
2980276949,P001395384,family,P002931233,106,兄弟
2980276950,P001426724,family,P002932995,105,配偶
2980276951,P001392520,family,P005219724,106,兄弟
2980276952,P001408993,family,P005219795,106,兄弟
2980276953,P002930811,family,P002931621,105,配偶
2980276954,P001450471,family,P005219160,211,叔侄
2980276955,P001534803,family,P005220161,105,配偶
2980276956,P001413437,family,P000798088,103,父亲
2980276957,P001405724,family,P001443583,103,父亲
2980276958,P001445164,family,P001511524,103,父亲
2980276959,P001499361,family,P005220011,105,配偶
2980276960,P001410971,family,P005220534,106,兄弟
2980276961,P001428849,family,P005220705,219,其他
